DataCadastro;DataConclusaoCadastro;NomeEscola;INEP;UFEscola;MunicipioEscola;IDEscola;IDProfessor
/Date(1755866105750)/;;COLEGIO AVANCAR;26139146;Pernambuco;Jaboatão dos Guararapes;1713;10501
/Date(1756218144947)/;;ESCOLA MUNICIPAL ABDIAS JOAO INACIO;26133413;Pernambuco;Cupira;2005;10525
/Date(1755945763970)/;;ESCOLA MUNICIPAL ANTONIO HERACLIO DO REGO;26128640;Pernambuco;Recife;1779;10665
/Date(1755950323543)/;;CIRANDA DE LETRAS CENTRO EDUCACIONAL;26088800;Pernambuco;Goiana;1781;10680
/Date(1757032739353)/;;ESCOLA MUNICIPAL ANTONIO HERACLIO DO REGO;26128640;Pernambuco;Recife;2883;10776
/Date(1756076073593)/;;ESCOLA MUNICIPAL DOUTOR IRINEU DE PONTES VIEIRA;26088185;Pernambuco;Carpina;1838;10911
/Date(1756126613947)/;;ESCOLA MUNICIPAL JOAQUIM NABUCO;26102927;Pernambuco;Ribeirão;1873;10965
/Date(1756774317967)/;;ESCOLA DE REFERENCIA EM ENSINO FUNDAMENTAL COLEGIO NORMAL DE LAJEDO;26078732;Pernambuco;Lajedo;2544;10966
/Date(1756126100053)/;;ESCOLA MONSENHOR ALFREDO PINTO DAMASO;26072858;Pernambuco;Bom Conselho;1870;11004
/Date(1756136751300)/;;COLEGIO NUCLEO - BOA VIAGEM;26187353;Pernambuco;Recife;1892;11043
/Date(1756160442347)/;;ESCOLA EVANGELINA DELGADO DE ALBUQUERQUE;26105390;Pernambuco;Igarassu;1938;11127
/Date(1756172767777)/;;COLEGIO CRISTAO DE PETROLINA;26192713;Pernambuco;Petrolina;1953;11193
/Date(1757274537173)/;;ESCOLA MUNICIPAL IZAULINA DE CASTRO E SILVA;26113546;Pernambuco;Olinda;3038;11373
/Date(1756253218637)/;;ESCOLA MUNICIPAL SANTA CLARA;26060078;Pernambuco;Poção;2074;11442
/Date(1756264013193)/;;ESCOLA MUNICIPAL JOAQUIM ANDRE CAVALCANTI;26032198;Pernambuco;Cabrobó;2079;11479
/Date(1756315918860)/;;ESCOLA JOAO DE MOURA CAVALCANTI;26067110;Pernambuco;Bom Jardim;2120;11550
/Date(1756387792587)/;;IFPE - CAMPUS PALMARES;26184800;Pernambuco;Palmares;2199;11789
/Date(1756730320157)/;;ESCOLA TECNICA ESTADUAL CENTRAL DE BARREIROS;26097710;Pernambuco;Barreiros;2469;11876
/Date(1756504975283)/;;COLEGIO NUCLEO - BOA VIAGEM;26187353;Pernambuco;Recife;2328;12088
/Date(1756739812540)/;;COLEGIO GENIOS;26156938;Pernambuco;Camocim de São Félix;2487;12112
/Date(1756555587127)/;;CENTRO DE EDUCACAO INTEGRAL FERNANDO HENRIQUE LUCENA;26192551;Pernambuco;Igarassu;2364;12177
/Date(1756918277493)/;;ESCOLA MUNICIPAL TEREZINHA BARBOSA DA COSTA E SILVA;26184940;Pernambuco;Bom Jardim;2707;12199
/Date(1756903303393)/;;ESCOLA SAO VICENTE DE PAULA - OURICURI;26005689;Pernambuco;Ouricuri;2658;12217
/Date(1756584282447)/;;COLEGIO MUNICIPAL DR FRANCISCO DE OLIVEIRA EVANGELISTA;26093960;Pernambuco;Pombos;2385;12278
/Date(1757161896290)/;;ESCOLA DE REFERENCIA EM ENSINO MEDIO PROFESSORA CARLOTA BRECKENFELD;26133949;Pernambuco;Tabira;2997;12505
/Date(1756722104470)/;;ESCOLA MUNICIPAL SAO GERALDO;26072653;Pernambuco;Bom Conselho;2447;12558
/Date(1756832693527)/;;EFITI SILVINO ALMEIDA DE OLIVEIRA;26076020;Pernambuco;Garanhuns;2597;12896
/Date(1756890166167)/;;COLEGIO MUNICIPAL IMACULADA CONCEICAO;26102226;Pernambuco;Quipapá;2641;12977
/Date(1758547681830)/;;ESCOLA DE REFERENCIA EM ENSINO MEDIO DOUTOR FERNANDO PESSOA DE MELLO;26102250;Pernambuco;Quipapá;5877;12977
/Date(1756931353187)/;;ESCOLA FREI JOAO PEREIRA DE SOUZA;26047365;Pernambuco;Itaíba;2735;13161
/Date(1756936064107)/;;ESCOLA DOM IDILIO JOSE SOARES;26006138;Pernambuco;Ouricuri;2743;13187
/Date(1758288909677)/;;ESCOLA DE REFERENCIA EM ENSINO FUNDAMENTAL SAO CRISTOVAO;26075970;Pernambuco;Garanhuns;5432;13206
/Date(1757035780563)/;;ESCOLA DE REFERENCIA EM ENSINO FUNDAMENTAL PROFESSOR DONINO;26050196;Pernambuco;Belo Jardim;2888;13538
/Date(1758231094300)/;;ESCOLA PROFESSOR ARRUDA MARINHO;26058812;Pernambuco;Pesqueira;5326;13632
/Date(1757097719517)/;;ESCOLA DE REFERENCIA EM ENSINO FUNDAMENTAL LUIS DE CAMOES;26125080;Pernambuco;Recife;2956;13701
/Date(1757111863453)/;;ESCOLA OLGA BENARIO PRESTES;26134177;Pernambuco;Recife;2982;13744
/Date(1757347918850)/;;ESCOLA PRIMEIRO MUN DE APRENDIZAGEM;26148528;Pernambuco;Santa Cruz do Capibaribe;3095;13842
/Date(1757588135527)/;;COLEGIO ELO;26125625;Pernambuco;Recife;3505;14063
/Date(1757355670220)/;;SESI CAMARAGIBE;26107210;Pernambuco;Camaragibe;3110;14074
/Date(1757373593707)/;;ESCOLA DE REFERENCIA EM ENSINO FUNDAMENTAL E MEDIO PEDRO SANTOS ESTIMA;26133974;Pernambuco;Flores;3149;14147
/Date(1757410451907)/;;ESCOLA DE REFERENCIA EM ENSINO FUNDAMENTAL E MEDIO JOAQUIM RIBEIRO DA ROCHA;26062836;Pernambuco;São Caitano;3168;14229
/Date(1757693820767)/;;ESCOLA ROBERTO SILVEIRA;26124912;Pernambuco;Recife;3898;14303
/Date(1757427324167)/;;ESCOLA CARMELA DUTRA;26122987;Pernambuco;Recife;3212;14313
/Date(1757702220387)/;;ESCOLA DE REFERENCIA EM ENSINO FUNDAMENTAL E MEDIO PROFESSOR LEAL DE BARROS;26127431;Pernambuco;Recife;3943;14376
/Date(1757450206707)/;;ESCOLA DE REFERENCIA EM ENSINO FUNDAMENTAL E MEDIO SENADOR NOVAES FILHO;26127512;Pernambuco;Recife;3281;14438
/Date(1757458824753)/;;ESCOLA MUNICIPAL ALBERTO VICTOR DE SOUZA;26154617;Pernambuco;Orocó;3289;14469
/Date(1757530240323)/;;ESCOLA MISSIONARIO SAO BENTO;26124874;Pernambuco;Recife;3442;14746
/Date(1757540830680)/;;ETI MUN MADRE IVA BEZERRA DE ARAUJO;26154226;Pernambuco;Cabo de Santo Agostinho;3470;14804
/Date(1758567803973)/;;COLEGIO MUNICIPAL DESEMBARGADOR FELISMINO GUEDES;26051206;Pernambuco;Bezerros;5969;14870
/Date(1757599531890)/;;ESCOLA TECNICA ESTADUAL MINISTRO FERNANDO LYRA;26187051;Pernambuco;Caruaru;3569;14956
/Date(1757600032870)/;;ESCOLA DE REFERENCIA EM ENSINO FUNDAMENTAL E MEDIO JOAQUIM ANDRE CAVALCANTI;26034425;Pernambuco;Petrolina;3574;14959
/Date(1757608930900)/;;ESCOLA DE REFERENCIA EM ENSINO FUNDAMENTAL E MEDIO JOAQUIM ANDRE CAVALCANTI;26034425;Pernambuco;Petrolina;3613;14988
/Date(1757632148347)/;;SISTEMA EDUCACIONAL RADAR;26095904;Pernambuco;Vitória de Santo Antão;3731;15134
/Date(1757642209890)/;;ESCOLA ANA MALTA DA COSTA AZEVEDO;26125986;Pernambuco;Recife;3761;15189
/Date(1757656330847)/;;ESCOLA DE REFERENCIA EM ENSINO FUNDAMENTAL E MEDIO NOSSA SENHORA APARECIDA;26036223;Pernambuco;Petrolina;3772;15220
/Date(1757664886090)/;;ESCOLA DE REFERENCIA EM ENSINO MEDIO DE BEBERIBE;26128101;Pernambuco;Recife;3773;15223
/Date(1757689711057)/;;ESCOLA MUNICIPAL ALBERTO VICTOR DE SOUZA;26154617;Pernambuco;Orocó;3879;15351
/Date(1757689638733)/;;ESCOLA MUNICIPAL ALBERTO VICTOR DE SOUZA;26154617;Pernambuco;Orocó;3877;15355
/Date(1757689475943)/;;ESCOLA DE REFERENCIA EM ENSINO FUNDAMENTAL E MEDIO MONTE VERDE;26125358;Pernambuco;Recife;3875;15356
/Date(1757726596970)/;;ESCOLA DE REFERENCIA EM ENSINO MEDIO BARAO DE EXU;26003066;Pernambuco;Exu;4014;15629
/Date(1757759861853)/;;ESCOLA DE REFERENCIA EM ENSINO FUNDAMENTAL E MEDIO BARAO DO BONITO;26123720;Pernambuco;Recife;4036;15697
/Date(1757876135930)/;;GINASIO EXPERIMENTAL MUNICIPAL SEVERINO PEREIRA DA SILVA;26179024;Pernambuco;Taquaritinga do Norte;4167;16031
/Date(1757879040957)/;;INSTITUTO EDUCACIONAL PEDRO HERMINIO;26127903;Pernambuco;Recife;4169;16065
/Date(1757885851163)/;;ESCOLA MUNICIPAL RAIZES;26140136;Pernambuco;Santa Maria da Boa Vista;4177;16083
/Date(1757902819853)/;;ESCOLA DE REFERENCIA EM ENSINO MEDIO MARTINS JUNIOR;26123258;Pernambuco;Recife;4212;16160
/Date(1758650283747)/;;EFITI SILVINO ALMEIDA DE OLIVEIRA;26076020;Pernambuco;Garanhuns;6234;16779
/Date(1758024482067)/;;COLEGIO ADVENTISTA DE CARUARU;26053993;Pernambuco;Caruaru;4555;16798
/Date(1758058177343)/;;ESCOLA PAULINA MONTEIRO;26055473;Pernambuco;Caruaru;4761;17122
/Date(1758064727620)/;;ESCOLA ALEGRIA DO SABER;26181630;Pernambuco;Cachoeirinha;4782;17180
/Date(1758068872160)/;;ESCOLA MUNICIPAL NOSSA SENHORA DO LIVRAMENTO;26104490;Pernambuco;Sirinhaém;4797;17207
/Date(1758087574193)/;;ESCOLA DE REFERENCIA EM ENSINO FUNDAMENTAL E ENSINO MEDIO EURICO QUEIROZ;26051176;Pernambuco;Bezerros;4819;17275
/Date(1758109647760)/;;IFPE - CAMPUS CARUARU;26144417;Pernambuco;Caruaru;4853;17315
/Date(1758115995763)/;;ESCOLA TECNICA ESTADUAL DE CARUARU NELSON BARBALHO;26053845;Pernambuco;Caruaru;4909;17404
/Date(1758128665853)/;;ESCOLA DE REFERENCIA EM ENSINO MEDIO AUGUSTO SEVERO;26110881;Pernambuco;Jaboatão dos Guararapes;4973;17504
/Date(1758138900877)/;;ESCOLA DE REFERENCIA EM ENSINO FUNDAMENTAL E ENSINO MEDIO GERCINO DE PONTES;26125013;Pernambuco;Recife;5044;17575
/Date(1758146718793)/;;CRECHE MUNICIPAL IRACI PINTO DE BARROS;26145472;Pernambuco;Quipapá;5064;17664
/Date(1758225789273)/;;ESCOLA DE REFERENCIA EM ENSINO FUNDAMENTAL ANTONIO JAPIASSU;26024721;Pernambuco;Arcoverde;5311;18088
/Date(1758287609943)/;;ESCOLA DE REFERENCIA EM ENSINO FUNDAMENTAL PINTOR LAURO VILLARES;26127423;Pernambuco;Recife;5424;18344
/Date(1758318592340)/;;EDUCANDARIO MUNICIPAL TORQUATO SOARES;26076772;Pernambuco;Iati;5575;18516
/Date(1758325266227)/;;COLEGIO VISAO;26118262;Pernambuco;Recife;5590;18536
/Date(1758365215467)/;;ESCOLA MUNICIPAL LUIZ LUCIANO DE LUCENA;26014076;Pernambuco;Serrita;5616;18657
/Date(1758471964463)/;;ESCOLA MUNICIPAL IZAIAS JOSE RODRIGUES;26184184;Pernambuco;Terra Nova;5755;18666
/Date(1758664279573)/;;ESCOLA MUNICIPAL JOAO BENTO DE PAIVA;26106264;Pernambuco;Itapissuma;6302;18696
/Date(1758449296303)/;;ESCOLA MUNICIPAL ESTER SIQUEIRA DE SOUZA;26061333;Pernambuco;São Bento do Una;5720;18802
/Date(1758406610977)/;;ESCOLA TECNICA ESTADUAL CHICO SCIENCE;26190737;Pernambuco;Olinda;5685;18831
/Date(1758424495903)/;;ESCOLA DE REFERENCIA EM ENSINO MEDIO PADRE OSMAR NOVAES;26117290;Pernambuco;Paulista;5713;18904
/Date(1758718196053)/;;COLEGIO E CURSO SENHOR DO BONFIM;26147386;Pernambuco;Recife;6443;18907
/Date(1758472611737)/;;COLEGIO MUNICIPAL BARBARA DE ALENCAR;26003031;Pernambuco;Exu;5760;19038
/Date(1758471764557)/;;ESCOLA DE REFERENCIA EM ENSINO MEDIO EDSON MOURY FERNANDES;26110997;Pernambuco;Jaboatão dos Guararapes;5753;19042
/Date(1758484756577)/;;IFPE - CAMPUS GARANHUNS;26152886;Pernambuco;Garanhuns;5774;19086
/Date(1758732549020)/;;ESCOLA TECNICA SENAI DE CARUARU JOSE VICTOR DE ALBUQUERQUE;26169541;Pernambuco;Caruaru;6553;19171
/Date(1758506434340)/;;COLEGIO MUNICIPAL MARIA DE FATIMA;26091224;Pernambuco;Paudalho;5809;19192
/Date(1758719916233)/;;ESCOLA DE REFERENCIA EM ENSINO FUNDAMENTAL DOM PEDRO BANDEIRA DE MELO;26113449;Pernambuco;Olinda;6464;19262
/Date(1758542159003)/;;ESCOLA MUNICIPAL PADRE JOSE DE ANCHIETA;26065720;Pernambuco;Taquaritinga do Norte;5845;19265
/Date(1758565047467)/;;ESCOLA DE REFERENCIA EM ENSINO FUNDAMENTAL OTHON BEZERRA DE MELO;26124777;Pernambuco;Recife;5947;19412
/Date(1758634174190)/;;IF SERTAO-PE - CAMPUS PETROLINA;26036096;Pernambuco;Petrolina;6133;19709
/Date(1758647819940)/;;ESCOLA MUNICIPAL UBALDINO FIGUEIROA;26174740;Pernambuco;Jaboatão dos Guararapes;6212;19815
/Date(1758707468000)/;;ESCOLA MUNICIPAL DE EDUCACAO EM TEMPO INTEGRAL MONSENHOR BERNARDINO;26188872;Pernambuco;Petrolina;6379;19919
/Date(1758711020037)/;;MD EDUCACIONAL- COLEGIO MADRE DE DEUS UNIDADE II;26156202;Pernambuco;Recife;6387;20120
/Date(1758715260623)/;;ESCOLA DA INDEPENDENCIA;26000261;Pernambuco;Araripina;6421;20169
/Date(1758715405033)/;;ESCOLA MUNICIPAL DOMINGOS JACINTO FERREIRA;26016370;Pernambuco;Carnaíba;6422;20172
/Date(1758719233420)/;;IF SERTAO-PE - CAMPUS PETROLINA;26036096;Pernambuco;Petrolina;6459;20212
/Date(1758723404683)/;;ESCOLA MUNICIPAL MINISTRO JARBAS PASSARINHO;26133967;Pernambuco;Ipojuca;6503;20264
/Date(1758739043523)/;;ESCOLA DE REFERENCIA EM ENSINO FUNDAMENTAL NOE NUNES FERRAZ;26025175;Pernambuco;Arcoverde;6598;20393
/Date(1758745277543)/;;ESCOLA MUNICIPAL EM TEMPO INTEGRAL LIONS DIRCEU VELOSO;26114984;Pernambuco;Olinda;6640;20445
/Date(1758757156403)/;;ESCOLA INTERMEDIARIA IGNACIA ALCANTARA DE VASCONCELOS;26064634;Pernambuco;Surubim;6687;20487
/Date(1758810555403)/;;COLEGIO MUNICIPAL PAPA JOAO PAULO II;26180081;Pernambuco;Ferreiros;6837;20696
/Date(1758819930033)/;;ESCOLA DE REFERENCIA EM ENSINO FUNDAMENTAL E MEDIO MONTEIRO LOBATO;26034832;Pernambuco;Petrolina;6890;20802
/Date(1758839093940)/;;COLEGIO NOSSA SENHORA DO AMPARO;26064588;Pernambuco;Surubim;6989;20932
/Date(1756921644540)/;;CENTRO DE EDUCACAO COLIBRI;29635616;Bahia;Candeias;2718;314
/Date(1757011724643)/;;COLEGIO ESTADUAL JOSIAS DE ALMEIDA MELO;29188768;Bahia;Salvador;2841;322
/Date(1758714117637)/;;COLEGIO SAO JORGE DOS ILHEUS;29301513;Bahia;Ilhéus;6412;327
/Date(1755045020800)/;;Escola Infante Dom Henrique;29185599;Bahia;Salvador;962;335
/Date(1754675013820)/;;COLEGIO PIRAMIDE;29359287;Bahia;Lauro de Freitas;707;335
/Date(1755609744313)/;;COLEGIO ARCO-IRIS;29410630;Bahia;Guanambi;1430;336
/Date(1754267180743)/;;ESCOLA MUNICIPAL JOSE DE ANCHIETA;29321522;Bahia;Itamaraju;174;338
/Date(1755687228893)/;;EDUCANDARIO SAO FRANCISCO DE ASSIS;29220114;Bahia;Seabra;1496;342
/Date(1754070064737)/;;EDUCANDARIO DIVINO MESTRE;29345006;Bahia;Conceição do Coité;78;345
/Date(1754587051313)/;;IEPIR-INST EDUCACIONAL PROF IRIS RIBEIRO;29221820;Bahia;Utinga;607;352
/Date(1755905970267)/;;INSTITUTO ASSOCIADOS SABER E CULTURA;29354900;Bahia;Eunápolis;1773;355
/Date(1756159006250)/;;CENTRO EDUCACIONAL DE SUCUARANA;29264960;Bahia;Tanhaçu;1935;364
/Date(1755605263080)/;;COLEGIO PADRE JOSE DE ANCHIETA;29149568;Bahia;Acajutiba;1419;373
/Date(1758052387710)/;;COLEGIO ADVENTISTA DE ALAGOINHAS;29483271;Bahia;Alagoinhas;4737;382
/Date(1758581403017)/;;ESCOLA MUNICIPAL JONAS ARAUJO;29036445;Bahia;Barra;6012;391
/Date(1758631863130)/;;ESCOLA MUNICIPAL JONAS ARAUJO;29036445;Bahia;Barra;6113;398
/Date(1755024970580)/;;COLEGIO BATISTA PASTOR SAMUEL DE OLIVEIRA;29283051;Bahia;Itapetinga;933;407
/Date(1756864227200)/;;COLEGIO NOSSA SENHORA DE FATIMA - SACRAMENTINAS;29277744;Bahia;Vitória da Conquista;2637;411
/Date(1758799331230)/;;CENTRO EDUCACIONAL DE IBIASSUCE;29245311;Bahia;Ibiassucê;6758;442
/Date(1755379615840)/;;COLEGIO E CURSO GAUSS;29472440;Bahia;Barreiras;1244;446
/Date(1756640020653)/;;EVOLUCAO CENTRO EDUCACIONAL;29451990;Bahia;Porto Seguro;2410;448
/Date(1756640044660)/;;COLEGIO CARIZA;29343747;Bahia;Porto Seguro;2411;448
/Date(1758679736233)/;;ESCOLAS MUNICIPAL REUNIDAS ANTONIO CARLOS PEDREIRA;29110726;Bahia;São Gonçalo dos Campos;6367;456
/Date(1757403807850)/;;COLEGIO GALILEU;29304407;Bahia;Itabuna;3167;473
/Date(1756686965913)/;;COLEGIO ASAS;29417791;Bahia;Feira de Santana;2438;475
/Date(1757098078337)/;;ESCOLA MUNICIPAL OLGA FIGUEIREDO DE AZEVEDO;29194954;Bahia;Salvador;2959;478
/Date(1757098139933)/;;ESCOLA MUNICIPAL ALLAN KARDEC;29447607;Bahia;Salvador;2960;478
/Date(1757093697763)/;;CENTRO EDUCACIONAL DEJEANE MARTINS;29454379;Bahia;Lauro de Freitas;2953;487
/Date(1757506525537)/;;ESCOLA MUNICIPAL PROFESSORA MARIA DAS GRACAS ALVES COSTA;29063957;Bahia;Irecê;3324;508
/Date(1758372277840)/;;ESCOLA MUNICIPAL PROFª ZELIA RIBEIRO COUTINHO;29443741;Bahia;Iraquara;5637;516
/Date(1758755329113)/;;ESCOLA MUNICIPAL BARNABE HIPOLITO DA CRUZ;29023491;Bahia;Curaçá;6680;536
/Date(1754731260420)/;;ESC MUL WOLNEA MACEDO;29277140;Bahia;Poções;741;539
/Date(1754731333923)/;;ESCOLA MUNICIPAL DR ANTONIO CARLOS MAGALHAES;29438594;Bahia;Poções;742;539
/Date(1757701913250)/;;COLEGIO JOAO HIPOLITO RODRIGUES;29211999;Bahia;Abaíra;3939;604
/Date(1758476776713)/;;ESCOLA MUNICIPAL JONAS ARAUJO;29036445;Bahia;Barra;5766;623
/Date(1755261928010)/;;COOPEX - COLEGIO BOA IDEIA;29365406;Bahia;Paulo Afonso;1165;639
/Date(1755042933357)/;;COLEGIO ESTADUAL DE TEMPO INTEGRAL DE IBICOARA;29214939;Bahia;Ibicoara;960;7542
/Date(1754142917817)/;;COLEGIO MUNICIPAL MONSENHOR GALVAO;29330386;Bahia;Cícero Dantas;121;7549
/Date(1754165198650)/;;CENTRO EDUC PROF ADELINO MARTIR DE SAO JOSE FERREIRA;29033764;Bahia;Glória;130;7560
/Date(1754354626583)/;;COLEGIO ASAS;29417791;Bahia;Feira de Santana;353;7563
/Date(1754206397827)/;;COLEGIO ESTADUAL JOSE ANTONIO DE ALMEIDA TEMPO INTEGRAL;29108047;Bahia;Santanópolis;145;7580
/Date(1754271251057)/;;CENTRO EDUCACIONAL FORMOSENSE;29435340;Bahia;Formosa do Rio Preto;179;7630
/Date(1754282964057)/;;ESCOLAS MUNICIPAIS REUNIDAS SEVERINO ALVES DOS SANTOS;29035635;Bahia;Paulo Afonso;185;7645
/Date(1754352853320)/;;IFBA - CAMPUS JUAZEIRO;29464790;Bahia;Juazeiro;350;7670
/Date(1756413479240)/;;CENTRO EDUCACIONAL WALLON;29469171;Bahia;Madre de Deus;2247;7804
/Date(1754436784990)/;;ESCOLA MUNICIPAL JOSE FRANCISCO NUNES;29064252;Bahia;Irecê;453;7839
/Date(1754439510750)/;;COLEGIO MAANAIM;29463289;Bahia;Salvador;458;7857
/Date(1754482722373)/;;ESCOLA MUNICIPAL HELENA CELESTINO MAGALHAES;29175780;Bahia;Camaçari;493;7953
/Date(1757558140520)/;;ESCOLA FREDERICO RODRIGUES DE OLIVEIRA;29000084;Bahia;Baianópolis;3485;7978
/Date(1754577102040)/;;ESCOLA MUNICIPAL DE PASSAGEM VELHA;29056233;Bahia;Senhor do Bonfim;593;8126
/Date(1754595385520)/;;COLEGIO INTEGRAL;29182344;Bahia;Salvador;630;8167
/Date(1754618252260)/;;INSTITUTO DE EDUCACAO PROF ALICE TEREZA DOS ANJOS;29345413;Bahia;Euclides da Cunha;657;8213
/Date(1754659441423)/;;ESCOLA LUZ DIVINA;29454980;Bahia;Salvador;686;8338
/Date(1754702498517)/;;COLEGIO ESTADUAL GOVERNADOR LOMANTO JUNIOR TEMPO INTEGRAL;29181488;Bahia;Salvador;731;8413
/Date(1754749376240)/;;ESCOLA MUNICIPAL MARIO MONTINO;29123631;Bahia;Tucano;757;8503
/Date(1755796319070)/;;ESC MUL PEDRO LOPES DA SILVA;29051134;Bahia;Filadélfia;1637;8652
/Date(1755001457460)/;;COLEGIO KOLPING;29529018;Bahia;Ribeira do Pombal;871;8732
/Date(1755011260303)/;;ESCOLA BAHIANA DE CIENCIA E TECNOLOGIA;29446767;Bahia;Salvador;900;8784
/Date(1755017109750)/;;COLEGIO ESTADUAL DO CAMPO EDIVALDO MACHADO BOAVENTURA DISTRITO DE IPUACU;29096847;Bahia;Feira de Santana;907;8802
/Date(1755034212410)/;;COLEGIO MUNICIPAL DE PORTO SEGURO;29325960;Bahia;Porto Seguro;948;8846
/Date(1756510597090)/;;COLEGIO DA POLICIA MILITAR UNIDADE I CPM DENDEZEIROS TEMPO INTEGRAL;29181429;Bahia;Salvador;2334;8942
/Date(1757794145827)/;;ESCOLA MUNICIPAL ANTONIO PAIVA TOLENTINO;29355893;Bahia;Mata de São João;4088;9047
/Date(1757794312177)/;;ESCOLA MUNICIPAL DOIS DE JULHO;29432430;Bahia;Lauro de Freitas;4089;9047
/Date(1757594961727)/;;ESCOLA MUNICIPAL FREI RICARDO;29320984;Bahia;Itabela;3533;9079
/Date(1757596054410)/;;ESCOLA MUNICIPAL EDUARDO MACIEL;29430950;Bahia;Cotegipe;3547;9118
/Date(1755175994963)/;;COLEGIO MUNICIPAL VICENTE JOSE DE LIMA;29440947;Bahia;Castro Alves;1078;9141
/Date(1755177883960)/;;COLEGIO ESTADUAL DE NOVA ESPERANCA;29467934;Bahia;Salvador;1084;9147
/Date(1755267017750)/;;EDUCANDARIO PEDACINHO DO CEU;29642612;Bahia;Salvador;1173;9314
/Date(1755871823170)/;;COLEGIO ACADEMICO LTDA;29460441;Bahia;Lauro de Freitas;1728;9316
/Date(1755277503460)/;;SENAI FEIRA DE SANTANA;29460565;Bahia;Feira de Santana;1188;9343
/Date(1755316217867)/;;ESCOLA MUNICIPAL NOVO PRADO;29321565;Bahia;Itamaraju;1219;9418
/Date(1755342868947)/;;ESCOLA MUNICIPAL BENTO FREIRE DE SOUZA;29356040;Bahia;Chorrochó;1225;9444
/Date(1755385812643)/;;CENTRO EDUCACIONAL LUIS EDUARDO MAGALHAES;29408555;Bahia;Sobradinho;1252;9541
/Date(1755453289987)/;;ESCOLA MUNICIPAL MANOEL NUNES AMORIM;29341710;Bahia;Juazeiro;1274;9652
/Date(1755619727657)/;;ESCOLA ESTADUAL TEODORO SAMPAIO;29188431;Bahia;Salvador;1447;9791
/Date(1755569542667)/;;CENTRO EDUCACIONAL VINICIUS VIANA LTDA;29455987;Bahia;Dias d'Ávila;1402;9864
/Date(1756296774890)/;;ESCOLA MUNICIPAL CRISPIM DANTAS DE OLIVEIRA;29429960;Bahia;Ribeira do Amparo;2088;9945
/Date(1755640582630)/;;ESCOLA SESI MILTON SANTOS;29483123;Bahia;Camaçari;1479;9994
/Date(1755686610207)/;;ESCOLA RURAL ROLF WEINBERG;29422205;Bahia;Pojuca;1495;10055
/Date(1755688859107)/;;COL MUL ARIONETE GUIMARAES SOUZA;29079047;Bahia;Serrolândia;1499;10063
/Date(1755730453453)/;;UNIDADE SESI ITAPAGIPE;29532400;Bahia;Salvador;1574;10160
/Date(1755774691530)/;;ESCOLA MUNICIPAL DE VIDA NOVA;29435390;Bahia;Lauro de Freitas;1591;10276
/Date(1755815598343)/;;ESCOLA MUNICIPAL MIGUEL LOURENCO REIS;29480191;Bahia;Botuporã;1671;10410
/Date(1757968833170)/;;UNIDADE SESI SUDOESTE VITORIA DA CONQUISTA;29467845;Bahia;Vitória da Conquista;4442;10421
/Date(1755833168640)/;;COLEGIO DA POLICIA MILITAR UNIDADE II CPM LOBATO;29437377;Bahia;Salvador;1684;10455
/Date(1756342839617)/;;COLEGIO MUNICIPAL MANOEL FRANCISCO LOBO;29440998;Bahia;Jaguaripe;2164;10554
/Date(1756084526583)/;;EMEF PROFESSOR ABEL DIAS DE MELO;29454808;Bahia;Nova Viçosa;1840;10938
/Date(1756119449027)/;;COLEGIO MUNICIPAL TAMBURI;29403510;Bahia;Marcionílio Souza;1851;10976
/Date(1756145923340)/;;ESCOLA MUNICIPAL ANISIA SILVA MOREIRA;29331978;Bahia;Correntina;1909;11065
/Date(1756151346300)/;;ESCOLA MUNICIPAL DE SAO MANOEL;29377188;Bahia;Correntina;1923;11085
/Date(1756164853633)/;;COLEGIO ESTADUAL HORACIO DE MATOS;29216818;Bahia;Mucugê;1940;11144
/Date(1756628899237)/;;CENTRO EDUCACIONAL MARIA QUITERIA;29175305;Bahia;Camaçari;2408;11228
/Date(1756315199043)/;;ESCOLA MUNICIPAL DE 1º GRAU DE LAGOA DE DENTRO;29416329;Bahia;Ibipitanga;2117;11595
/Date(1758203026797)/;;UNIDADE SESI SUDOESTE VITORIA DA CONQUISTA;29467845;Bahia;Vitória da Conquista;5189;11779
/Date(1758133836677)/;;CENTRO EDUCACIONAL VILLA LOBOS;29422272;Bahia;Salvador;5012;11836
/Date(1756510581010)/;;ESCOLA MUNICIPAL ANTONIO RIBEIRO DOS SANTOS;29378842;Bahia;Curaçá;2333;12106
/Date(1756514657307)/;;COLEGIO SAO PAULO;29182646;Bahia;Salvador;2343;12129
/Date(1756516463967)/;;COLEGIO ESTADUAL DOUTOR FRANCISCO ROCHA FILHO TEMPO INTEGRAL;29211590;Bahia;Abaíra;2345;12137
/Date(1757597420747)/;;ESCOLA MUNICIPAL VICTURINO DA PURIFICACAO FIGUEIREDO;29327687;Bahia;Santa Cruz Cabrália;3561;12190
/Date(1758036175977)/;;ESCOLA MUNICIPAL PROFESSORA MARLENE TEREZINHA SOUZA SALES RIBEIRO;29421144;Bahia;Santa Terezinha;4634;12415
/Date(1757631263113)/;;CENTRO TERRITORIAL DE EDUCACAO PROFISSIONAL DE MEDEIROS NETO TEMPO INTEGRAL;29474272;Bahia;Medeiros Neto;3727;12645
